,id,title,tags
2966,62,2001: A Space Odyssey,"sciencefiction mystery adventure humanity find mysterious object buried beneath lunar surface set find origin help hal 9000, world's advanced super computer. moon jupiter artificialintelligence manvsmachine technology supercomputer humanbeing spacetravel spacemission moonbase astronaut evolution monolith spacestation stanleykubrick keirdullea garylockwood williamsylvester"
2967,601,E.T. the Extra-Terrestrial,"sciencefiction adventure family fantasy gentle alien becomes stranded earth, discovered befriended young boy named elliott. bringing extraterrestrial suburban california house, elliott introduces e.t., alien dubbed, brother little sister, gertie, child decide keep existence secret. soon, however, e.t. fall ill, resulting government intervention dire situation elliott alien. farewell homesickness nasa extraterrestrialtechnology operation spacemarine lossoffather hidingplace ridingabicycle flyingsaucer prosecution halloween flowerpot finger single stevenspielberg henrythomas drewbarrymore robertmacnaughton"
2968,13067,In the Land of Women,"romance comedy drama bad breakup girlfriend leaf heartbroken, carter webb move michigan take care ailing grandmother. there, get mixed life mother daughter live across street. infidelity party love cancer neighbor writer teenager illness flashback actress jonkasdan megryan kristenstewart adambrody"
2969,25379,The Blue Butterfly,"adventure drama family based true story, blue butterfly tell story terminally ill 10-year-old boy whose dream catch beautiful butterfly earth, mythic elusive blue morpho. mother persuades renowned entomologist take trip jungle search butterfly, leading adventure transform life rain butterfly rainforest womandirector insect insectarium léapool marcdonato pascalebussières williamhurt"
2970,88641,There Goes My Baby,drama comedy group high school senior meet summer 1965 struggle choice make. floydmutrux dermotmulroney rickyschroder kelliwilliams
2971,58051,Housefull,"drama comedy romance foreign believing jinx bringing bad luck upon others, man attempt find true love, end complicated relationships. sajidkhan akshaykumar riteshdeshmukh deepikapadukone"
2972,14877,September Dawn,"drama action history western romance story set mountain meadow massacre, film based upon tragedy occurred utah 1857. group settlers, traveling wagons, murdered native mormons. together, 140 soul men, woman children, taken. christophercain jonvoight tamarahope trentford"
2973,96399,For Greater Glory - The True Story of Cristiada,"history drama chronicle cristeros war (1926-1929), touched rebellion mexican government's attempt secularize country. duringcreditsstinger deanwright evalongoria andygarcía oscarisaac"
2974,304410,The Bélier Family,"comedy drama music whole bélier family deaf, except sixteen year old paula important translator parents' day day life especially come matter concerning family farm. music teacher discovers fantastic singing voice get opportunity enter big radio france contest whole family's future set big changes. deafness music comingofage teenagegirl singing family signlanguage ericlartigau louaneemera karinviard françoisdamiens"
2975,489,Good Will Hunting,"drama hunting genius-level iq chooses work janitor mit. solves difficult graduate-level math problem, talent discovered professor gerald lambeau, decides help misguided youth reach potential. arrested attacking police officer, professor lambeau make deal get leniency get treatment therapist sean maguire. baseball boston professor m.i.t. harvarduniversity ambition mathematics genius love friend janitor irish psychologist university courtroom flashback prodigy gusvansant robinwilliams mattdamon benaffleck"
2976,373314,Misconduct,"drama thriller ambitious lawyer find caught power struggle corrupt pharmaceutical executive firm’s senior partner. case take deadly turn, must race uncover truth loses everything. shintaroshimosawa joshduhamel aliceeve malinåkerman"
2977,214,Saw III,"horror thriller crime jigsaw disappeared. along new apprentice amanda, puppet-master behind cruel, intricate game terrified community baffled police eluded capture vanished. city detective scramble locate him, doctor lynn denlon jeff reinhart unaware become latest pawn vicious chessboard. braintumor nudity suffocation mutilation severedfoot famoustheme shotintheface darrenlynnbousman tobinbell shawneesmith angusmacfadyen"
2978,10890,Stripes,"action comedy john winger, indolent sad sack 30s, impulsively join u.s. army losing job, girlfriend apartment. date ex-girlfriend u.s.army militaryspoof ivanreitman billmurray haroldramis warrenoates"
2979,1588,Bring It On,"comedy toro cheerleading squad rancho carne high school san diego got spirit, spunk, sas killer routine that's sure land national championship trophy sixth year row. newly-elected team captain, toros' road total cheer glory take shady turn discovers perfectly-choreographed routine fact stolen. cheerleader sport highschool teenagegirl cheerleading cheeringcrowd duringcreditsstinger peytonreed kirstendunst jessebradford elizadushku"
2980,316727,The Purge: Election Year,"action horror thriller two year choosing kill man killed son, former police sergeant leo barnes become head security senator charlene roan, front runner next presidential election due vow eliminate purge. night final purge, betrayal within government force barnes roan onto street must fight survive night. dystopia sequel legalizedmurder jamesdemonaco elizabethmitchell frankgrillo mykeltiwilliamson"
2981,10314,She's All That,"comedy romance high school hotshot zach siler envy peers. popularity decline sharply cheerleader girlfriend, taylor, leaf sleazy reality-television star brock hudson. desperate revive fading reputation, siler agrees seemingly impossible challenge. six week gain trust nerdy outcast laney boggs -- help become school's next prom queen. tvstar jeep volleyball misfit teenangst houseparty teenmovie teenager avant-garde popularity littlepeople highschoolstudent younglove promqueen pygmalion clownmakeup performanceart beatboxing selfexpression tripping poolcleaner robertiscove freddieprinzejr. rachaelleighcook matthewlillard"
2982,663,Saw IV,"horror thriller crime jigsaw apprentice amanda dead. now, upon news detective kerry's murder, two seasoned fbi profilers, agent strahm agent perez, arrive terrified community assist veteran detective hoffman sifting jigsaw's latest grisly remains piecing together puzzle. however, swat commander rigg abducted thrust game, last officer untouched jigsaw ninety minute overcome series demented trap save old friend...or face deadly consequences. ice victim pain game psychopath blood electricchair doctor torture violence policeofficer fbiagent femalecorpse darrenlynnbousman tobinbell scottpatterson costasmandylor"
2983,11804,White Noise,"drama horror thriller architect's desire speak wife beyond grave using evp (electronic voice phenomenon), becomes obsession supernatural repercussions. wheelchair time voice inspector supernatural loss remotecontrol liftingpersoninair paranormalphenomena death waterfront audiocassette logbook electronicvoicephenomena nearmiss bedridden geoffreysax michaelkeaton chandrawest deborahkaraunger"
2984,16781,Madea's Family Reunion,"drama comedy romance based upon tyler perry's acclaimed stage production, madea's family reunion continues adventure southern matriarch madea. court ordered charge nikki, rebellious runaway, nieces, lisa vanessa, suffering relationship trouble, all, organize family reunion. spanking basedonplay tylerperry tylerperry blairunderwood lynnwhitfield"
2985,11873,The Color of Money,"drama former pool hustler ""fast eddie"" felson decides want return game taking pupil. meet talented green vincent lauria proposes partnership. tour pool halls, eddie teach vincent trick scamming, eventually grows frustrated vincent's showboat antics, leading argument falling-out. eddie take playing soon cross path vincent opponent. bar billard talent hustler sport martinscorsese paulnewman tomcruise maryelizabethmastrantonio"
2986,9289,The Longest Day,"action drama history war retelling june 6, 1944, perspective germans, us, british, canadians, free french. marshall erwin rommel, touring defense established part reich's atlantic wall, note officer allied invasion come must stopped beach. ""for ally well germans, longest day"" worldwarii normandy allied widerstand steelhelmet soldier bernhardwicki eddiealbert paulanka arletty"
